9.26318e+06, 9.26166e+06, 9.27885e+06, 9.26622e+06, 9.27961e+06, 9.26702e+06, 
9.26276e+06, 9.26156e+06, 9.27882e+06, 9.2664e+06, 9.27953e+06, 9.26756e+06, 
9.26319e+06, 9.26199e+06, 9.27881e+06, 9.26657e+06, 9.27985e+06, 9.26752e+06, 
9.26324e+06, 9.26213e+06, 9.2788e+06, 9.26617e+06, 9.27948e+06, 9.2673e+06, 
9.26268e+06, 9.26196e+06, 9.27869e+06, 9.26614e+06, 9.27917e+06, 9.26712e+06, 
9.26285e+06, 9.26166e+06, 9.27853e+06, 9.26596e+06, 9.27928e+06, 9.26693e+06, 
9.26268e+06, 9.26162e+06, 9.27867e+06, 9.26636e+06, 9.27929e+06, 9.26728e+06, 
9.26287e+06, 9.26179e+06, 9.27831e+06, 9.26633e+06, 9.27966e+06, 9.26721e+06, 
9.26274e+06, 9.26178e+06, 9.27854e+06, 9.26629e+06, 9.27962e+06, 9.2673e+06, 
9.26261e+06, 9.26159e+06, 9.27864e+06, 9.26644e+06, 9.27951e+06, 9.26713e+06, 
9.26296e+06, 9.26184e+06, 9.27853e+06, 9.26638e+06, 9.27957e+06, 9.26685e+06, 
9.26312e+06, 9.26213e+06, 9.27906e+06, 9.26662e+06, 9.27978e+06, 9.26688e+06, 
9.26263e+06, 9.26188e+06, 9.2786e+06, 9.2663e+06, 9.27952e+06, 9.26705e+06, 
9.2627e+06, 9.26161e+06, 9.27862e+06, 9.26622e+06, 9.27943e+06, 9.26672e+06, 
9.26271e+06, 9.26164e+06, 9.27857e+06, 9.26623e+06, 9.2792e+06, 9.26695e+06, 
9.26283e+06, 9.26184e+06, 9.27853e+06, 9.26627e+06, 9.27942e+06, 9.26683e+06, 
9.26277e+06, 9.26183e+06, 9.27876e+06, 9.26627e+06, 9.2796e+06, 9.26722e+06, 
9.26276e+06, 9.26158e+06, 9.27866e+06, 9.2663e+06, 9.27935e+06, 9.26696e+06, 
9.26261e+06, 9.26144e+06, 9.27836e+06, 9.2663e+06, 9.27933e+06, 9.267e+06, 
9.26276e+06, 9.26147e+06, 9.27851e+06, 9.26593e+06, 9.27926e+06, 9.26746e+06, 
9.26273e+06, 9.26157e+06, 9.27856e+06, 9.26605e+06, 9.27922e+06, 9.26755e+06, 
9.26281e+06, 9.26141e+06, 9.27834e+06, 9.26583e+06, 9.27921e+06, 9.26734e+06, 
9.26283e+06, 9.26143e+06, 9.27847e+06, 9.26579e+06, 9.27901e+06, 9.26717e+06, 
9.26257e+06, 9.2612e+06, 9.27814e+06, 9.2659e+06, 9.27916e+06, 9.26691e+06, 
9.26258e+06, 9.26153e+06, 9.27847e+06, 9.26601e+06, 9.27955e+06, 9.26707e+06, 
9.26266e+06, 9.26175e+06, 9.27868e+06, 9.26656e+06, 9.27972e+06, 9.26726e+06, 
9.26287e+06, 9.26211e+06, 9.27861e+06, 9.26649e+06, 9.27997e+06, 9.26703e+06, 
9.26321e+06, 9.26228e+06, 9.27899e+06, 9.26678e+06, 9.28016e+06, 9.26713e+06, 
9.26311e+06, 9.26231e+06, 9.27907e+06, 9.26701e+06, 9.28009e+06, 9.26727e+06, 
9.26328e+06, 9.26214e+06, 9.27902e+06, 9.26667e+06, 9.27991e+06, 9.26698e+06, 
9.26316e+06, 9.26201e+06, 9.27885e+06, 9.26654e+06, 9.27959e+06, 9.26704e+06, 
9.26284e+06, 9.26179e+06, 9.27861e+06, 9.26625e+06, 9.27948e+06, 9.26665e+06, 
